Sample,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA,D_all,D_Rel,D_RF,D_WCC,O_all,O_Rel,O_RF,O_WCC,R_all,R_Rel,R_RF,R_WCC,C_all,C_Rel,C_RF,C_WCC,Name
863,0.141025641,1,0.294871795,0.064102564,0.012820513,1.012820513,0.025641026,0.051129,0.057088,0.034352,0.045139,3,2,1,3,0.085034,0.094851,0.034937,0.374936,745,787,995,943,979,979,1000,1000,204,535,898,344,601,810,610,1000,perturbed
864,0.141025641,1,0.282051282,0.102564103,0.012820513,1.025641026,0.038461538,0.001695,0.021602,0.042928,0.034187,3,5,2,2,0.10986,0.117698,0.077853,0.352282,0,817,995,0,973,973,1000,1000,430,552,875,694,620,638,819,1000,perturbed
865,0.076923077,1,0.294871795,0.102564103,0.012820513,1.012820513,0.076923077,0.059504,0.022674,0.025277,0.020154,3,4,2,3,0.078906,0.064658,0.023212,0.366495,767,825,891,961,978,978,1000,1000,323,437,824,564,689,704,879,994,perturbed
866,0.141025641,1,0.230769231,0.128205128,0.025641026,1.038461538,0.064102564,0.044002,0.033759,0.038497,0.010235,3,3,3,3,0.06619,0.123295,0.073733,0.401353,599,610,992,969,977,977,1000,1000,347,580,731,561,845,853,987,984,perturbed
867,0.08974359,1,0.256410256,0.08974359,0.025641026,1.012820513,0.012820513,0.059747,0.031614,0.043746,0.008421,2,3,4,2,0.083006,0.074371,0.062028,0.409198,717,737,905,1000,974,974,1000,1000,177,520,850,313,886,900,957,1000,perturbed
868,0.076923077,1,0.307692308,0.115384615,0.025641026,1,0.051282051,0.010834,0.042405,0.052435,0.052342,1,3,3,3,0.124767,0.071376,0.032087,0.374386,200,785,834,260,974,974,1000,1000,388,452,882,742,727,730,940,1000,perturbed
869,0.115384615,1,0.243589744,0.115384615,0.038461538,1.012820513,0.038461538,0.019524,0.014852,0.052909,0.060287,3,3,1,3,0.064591,0.072501,0.058632,0.392942,356,540,956,563,978,978,1000,1000,476,527,797,839,825,827,972,1000,perturbed
870,0.076923077,1,0.294871795,0.115384615,0.025641026,0.974358974,0.025641026,0.057996,0.000992,0.024145,0.056074,1,2,3,1,0.133939,0.110585,0.044475,0.38465,723,780,835,1000,977,977,1000,1000,161,545,884,237,777,781,960,1000,perturbed
871,0.115384615,1,0.269230769,0.102564103,0.025641026,0.961538462,0.038461538,0.025331,0.060545,0.017532,0.00019,3,3,4,2,0.075913,0.109676,0.056564,0.396116,486,684,979,665,980,980,1000,1000,72,557,855,115,828,856,966,962,perturbed
872,0.08974359,1,0.243589744,0.076923077,0.025641026,1.025641026,0.025641026,0.036275,0.061167,0.082887,0.059337,3,3,2,2,0.108495,0.106939,0.023475,0.40266,635,765,907,833,973,973,1000,1000,554,586,834,950,871,897,924,1000,perturbed
873,0.076923077,1,0.269230769,0.08974359,0.064102564,0.974358974,0.064102564,0.064459,0.043345,0.031282,0.015757,3,2,2,2,0.067904,0.107849,0.033413,0.38901,461,509,668,999,978,978,1000,1000,393,537,805,624,807,832,905,996,perturbed
874,0.076923077,1,0.307692308,0.08974359,0.064102564,0.974358974,0.076923077,0.004101,0.064667,0.018092,0.047221,4,2,4,3,0.080103,0.125232,0.060274,0.386831,38,506,667,39,977,977,1000,1000,161,473,855,242,805,832,897,1000,perturbed
875,0.141025641,1,0.294871795,0.102564103,0.038461538,1.012820513,0.038461538,0.002231,0.033171,0.080228,0.049234,1,4,1,1,0.113374,0.118872,0.067715,0.412194,23,499,990,26,974,974,1000,1000,522,536,887,964,898,902,984,1000,perturbed
876,0.08974359,1,0.294871795,0.102564103,0.064102564,1,0.025641026,0.013501,0.042481,0.059119,0.009967,4,3,1,1,0.141838,0.108103,0.045875,0.414754,165,493,730,287,974,974,1000,1000,428,529,895,762,904,909,987,999,perturbed
877,0.076923077,1,0.256410256,0.064102564,0.012820513,0.974358974,0.012820513,0.006362,0.001721,0.059877,0.004167,3,4,4,3,0.135658,0.111473,0.028125,0.365324,1,870,897,1,978,978,1000,1000,320,588,857,532,539,780,543,954,perturbed
878,0.08974359,1,0.243589744,0.076923077,0.025641026,1.025641026,0.076923077,0.058778,0.050052,0.00616,0.058487,4,3,1,1,0.115904,0.082097,0.043379,0.369102,754,778,909,980,977,977,1000,1000,96,512,739,145,707,769,802,1000,perturbed
879,0.153846154,1,0.243589744,0.102564103,0.064102564,0.987179487,0.064102564,0.057215,0.051054,0.053617,0.026172,2,3,4,2,0.112232,0.135825,0.073561,0.373804,407,407,972,1000,979,979,1000,1000,426,558,755,719,735,745,910,1000,perturbed
880,0.141025641,1,0.243589744,0.08974359,0.012820513,1,0.076923077,0.081049,0.030071,0.011148,0.016595,4,3,4,2,0.126547,0.104977,0.027488,0.417517,805,805,994,1000,973,973,1000,1000,73,539,739,118,915,924,971,1000,perturbed
881,0.08974359,1,0.269230769,0.08974359,0.064102564,1.025641026,0.038461538,0.035097,0.067495,0.062095,0.058268,4,2,2,2,0.100653,0.056201,0.078276,0.368834,427,499,730,823,978,978,1000,1000,421,435,849,911,702,740,824,1000,perturbed
882,0.115384615,1,0.243589744,0.128205128,0.012820513,1.025641026,0.051282051,0.050672,0.027473,0.048711,0.041799,1,3,2,2,0.096156,0.116221,0.019122,0.394016,802,820,986,980,977,977,1000,1000,502,585,775,811,819,822,975,1000,perturbed
883,0.08974359,1,0.282051282,0.076923077,0.051282051,1,0.051282051,0.073246,0.004282,0.025423,0.019744,1,4,1,3,0.141033,0.131028,0.022617,0.413813,550,579,775,1000,974,974,1000,1000,306,544,850,470,907,924,954,995,perturbed
884,0.128205128,1,0.230769231,0.115384615,0.064102564,1.012820513,0.025641026,0.0609,0.02326,0.042325,0.058999,2,3,3,2,0.088717,0.073737,0.088429,0.379836,440,441,903,1000,974,974,1000,1000,204,542,795,360,757,760,953,1000,perturbed
885,0.153846154,1,0.230769231,0.076923077,0.025641026,1,0.051282051,0.063254,0.02167,0.065249,0.036703,2,3,4,3,0.116611,0.074298,0.089895,0.365532,675,675,995,1000,978,978,1000,1000,462,547,758,813,684,747,787,1000,perturbed
886,0.08974359,1,0.282051282,0.08974359,0.064102564,1.038461538,0.012820513,0.005339,0.044303,0.008876,0.030222,4,2,3,1,0.134714,0.085269,0.070912,0.425005,53,497,729,65,977,977,1000,1000,0,517,893,0,926,933,976,1000,perturbed
887,0.115384615,1,0.307692308,0.115384615,0.038461538,0.961538462,0.076923077,0.076546,0.056633,0.014219,0.031079,3,2,4,2,0.129547,0.116009,0.017964,0.413371,561,561,956,1000,980,980,1000,1000,109,470,852,170,896,897,991,1000,perturbed
888,0.141025641,1,0.230769231,0.115384615,0.025641026,0.961538462,0.038461538,0.055641,0.011763,0.048203,0.054696,2,5,2,1,0.107406,0.056078,0.015483,0.381461,677,678,992,999,974,974,1000,1000,433,480,773,820,765,770,954,1000,perturbed
889,0.076923077,1,0.243589744,0.064102564,0.064102564,1.025641026,0.025641026,0.022195,0.045228,0.051092,0.007244,1,2,3,1,0.130108,0.108663,0.025927,0.397617,466,517,668,971,978,978,1000,1000,274,576,829,466,736,892,745,995,perturbed
890,0.128205128,1,0.243589744,0.08974359,0.038461538,0.974358974,0.012820513,0.073331,0.065938,0.071978,0.057154,4,2,4,1,0.063981,0.125673,0.015616,0.363584,499,499,978,1000,977,977,1000,1000,417,592,842,694,676,718,813,1000,perturbed
891,0.153846154,1,0.243589744,0.141025641,0.051282051,0.987179487,0.076923077,0.054184,0.060207,0.075075,0.030293,3,2,3,2,0.067321,0.078125,0.073161,0.370732,444,444,991,995,974,974,1000,1000,471,503,740,916,682,682,957,1000,perturbed
892,0.102564103,1,0.269230769,0.141025641,0.038461538,1.038461538,0.012820513,0.041433,0.026338,0.038308,0.039,3,4,1,3,0.137704,0.056503,0.042457,0.385582,563,588,935,950,974,974,1000,1000,215,433,863,411,757,757,978,1000,perturbed
893,0.153846154,1,0.269230769,0.128205128,0.012820513,0.961538462,0.012820513,0.023224,0.055946,0.008409,0.060842,4,1,4,3,0.120456,0.116511,0.089159,0.361233,236,803,997,293,978,978,1000,1000,0,569,884,0,638,644,905,1000,perturbed
894,0.076923077,1,0.269230769,0.141025641,0.025641026,1.038461538,0.064102564,0.050739,0.04686,0.047777,0.043613,2,4,1,2,0.125489,0.075579,0.084402,0.370894,723,785,835,999,977,977,1000,1000,459,503,803,841,671,671,957,1000,perturbed
895,0.115384615,1,0.269230769,0.128205128,0.025641026,1.012820513,0.012820513,0.069989,0.048137,0.019128,0.016296,5,5,1,3,0.073789,0.126072,0.091339,0.397825,678,680,978,994,979,979,1000,1000,17,565,880,35,839,842,980,1000,perturbed
896,0.141025641,1,0.307692308,0.141025641,0.064102564,1.025641026,0.025641026,0.002485,0.020136,0.067737,0.013956,2,4,4,3,0.106235,0.1023,0.085857,0.380622,57,410,952,77,973,973,1000,1000,409,510,910,736,731,733,972,997,perturbed
897,0.076923077,1,0.256410256,0.141025641,0.064102564,0.987179487,0.012820513,0.056716,0.010934,0.051466,0.005557,1,2,1,3,0.071658,0.082494,0.029387,0.422281,465,515,668,1000,978,978,1000,1000,346,519,872,597,894,897,996,997,perturbed
898,0.076923077,1,0.282051282,0.076923077,0.012820513,0.961538462,0.038461538,0.01535,0.032121,0.072709,0.044312,2,1,4,3,0.072473,0.087354,0.088842,0.369984,89,810,893,134,978,978,1000,1000,483,534,874,853,712,770,806,1000,perturbed
899,0.141025641,1,0.269230769,0.064102564,0.064102564,1.025641026,0.025641026,0.015867,0.001466,0.011994,0.049419,3,3,1,1,0.113176,0.083339,0.050138,0.358806,275,419,954,506,974,974,1000,1000,6,522,866,13,490,742,496,1000,perturbed
900,0.128205128,1,0.256410256,0.102564103,0.025641026,0.974358974,0.012820513,0.062036,0.009205,0.066291,0.058695,1,4,1,2,0.097994,0.127356,0.038133,0.350327,703,703,990,1000,974,974,1000,1000,471,583,857,775,612,629,815,1000,perturbed
901,0.128205128,1,0.282051282,0.064102564,0.038461538,1.038461538,0.076923077,0.066341,0.020697,0.070787,0.04751,3,2,3,1,0.071507,0.125321,0.060747,0.413537,526,526,978,998,978,978,1000,1000,471,502,812,894,807,928,813,1000,perturbed
902,0.153846154,1,0.282051282,0.08974359,0.051282051,1.038461538,0.038461538,0.047244,0.061455,0.017464,0.032474,4,2,1,3,0.133583,0.101207,0.034619,0.410756,456,459,991,981,977,977,1000,1000,135,536,874,210,893,907,961,1000,perturbed
903,0.102564103,1,0.256410256,0.064102564,0.025641026,1.025641026,0.051282051,0.056574,0.057894,0.046169,0.023075,4,1,1,2,0.101519,0.085702,0.085534,0.418021,730,742,964,979,979,979,1000,1000,456,535,793,786,819,938,823,1000,perturbed
904,0.141025641,1,0.269230769,0.115384615,0.038461538,1.012820513,0.051282051,0.031946,0.050476,0.006061,0.007378,1,4,1,2,0.140042,0.088696,0.07126,0.393532,486,496,990,962,973,973,1000,1000,35,525,819,61,819,823,973,995,perturbed
905,0.102564103,1,0.282051282,0.064102564,0.064102564,1.038461538,0.025641026,0.051755,0.052829,0.009551,0.025296,1,4,1,2,0.087192,0.093118,0.036355,0.391451,463,470,838,1000,978,978,1000,1000,1,525,892,6,702,883,708,1000,perturbed
906,0.141025641,1,0.294871795,0.076923077,0.064102564,1.025641026,0.064102564,0.034269,0.053523,0.016594,0.026491,4,3,1,2,0.132152,0.12926,0.037445,0.425296,384,406,953,883,977,977,1000,1000,224,514,845,333,930,942,968,1000,perturbed
907,0.115384615,1,0.256410256,0.076923077,0.051282051,0.974358974,0.038461538,0.042096,0.037758,0.031489,0.040103,3,2,2,3,0.115564,0.095858,0.052169,0.384511,518,534,934,961,975,975,1000,1000,345,556,819,521,788,832,853,1000,perturbed
908,0.115384615,1,0.307692308,0.064102564,0.064102564,1.012820513,0.025641026,0.067565,0.008085,0.02202,0.0543,2,4,2,2,0.117098,0.12384,0.021116,0.399103,458,460,881,1000,974,974,1000,1000,46,521,911,98,743,897,754,1000,perturbed
909,0.076923077,1,0.269230769,0.08974359,0.025641026,1.012820513,0.051282051,0.031426,0.061813,0.080571,0.040021,4,2,2,2,0.131184,0.071728,0.034568,0.353254,533,793,839,670,978,978,1000,1000,485,495,825,979,615,651,758,1000,perturbed
910,0.076923077,1,0.256410256,0.115384615,0.012820513,0.987179487,0.025641026,0.016234,0.055692,0.067801,0.060582,1,1,3,3,0.084291,0.101392,0.072202,0.372535,122,850,893,166,977,977,1000,1000,430,579,851,726,720,723,935,1000,perturbed
911,0.115384615,1,0.294871795,0.115384615,0.064102564,1.025641026,0.025641026,0.034185,0.04321,0.061962,0.009275,4,2,3,2,0.092239,0.098916,0.056245,0.396298,422,463,879,847,979,979,1000,1000,381,520,895,682,831,835,975,998,perturbed
912,0.153846154,1,0.269230769,0.076923077,0.012820513,1.025641026,0.012820513,0.048775,0.027743,0.054771,0.004798,1,2,3,3,0.086157,0.070026,0.071751,0.406588,737,757,996,972,973,973,1000,1000,286,487,875,527,881,906,939,993,perturbed
913,0.153846154,1,0.256410256,0.115384615,0.025641026,1.025641026,0.076923077,0.069962,0.059105,0.038074,0.018176,4,5,1,1,0.085376,0.108894,0.082341,0.399772,634,634,995,999,978,978,1000,1000,444,531,755,735,849,853,980,1000,perturbed
914,0.102564103,1,0.269230769,0.115384615,0.051282051,1.038461538,0.051282051,0.079232,0.000248,0.04921,0.012095,3,3,3,1,0.118612,0.078906,0.071401,0.402912,538,544,893,1000,977,977,1000,1000,387,508,822,692,858,863,983,997,perturbed
915,0.153846154,1,0.230769231,0.115384615,0.025641026,1,0.038461538,0.028478,0.034068,0.00779,0.03312,4,2,1,1,0.122748,0.086478,0.050806,0.38122,573,666,995,763,974,974,1000,1000,33,576,780,52,760,764,954,1000,perturbed
916,0.115384615,1,0.282051282,0.08974359,0.012820513,1.012820513,0.051282051,0.003011,0.04516,0.071783,0.017486,2,5,2,3,0.123409,0.065294,0.017714,0.387927,0,832,988,1,974,974,1000,1000,459,470,854,958,809,832,903,998,perturbed
917,0.076923077,1,0.230769231,0.076923077,0.038461538,1.025641026,0.012820513,0.074669,0.040517,0.063237,0.039102,4,5,1,2,0.079842,0.104926,0.06131,0.397436,594,639,757,997,978,978,1000,1000,465,590,822,757,847,880,904,1000,perturbed
918,0.141025641,1,0.256410256,0.128205128,0.012820513,0.987179487,0.025641026,0.00871,0.064348,0.009052,0.05344,3,1,1,3,0.113126,0.133667,0.037919,0.352585,7,816,995,8,977,977,1000,1000,4,591,851,7,596,602,869,1000,perturbed
919,0.141025641,1,0.307692308,0.064102564,0.051282051,0.961538462,0.012820513,0.016921,0.006055,0.042765,0.024427,2,2,3,2,0.131073,0.065508,0.083052,0.406042,359,452,979,677,980,980,1000,1000,189,431,908,349,785,915,793,1000,perturbed
920,0.141025641,1,0.230769231,0.064102564,0.064102564,1.038461538,0.064102564,0.053365,0.067604,0.011954,0.046043,3,3,3,2,0.102109,0.134134,0.078362,0.423929,410,410,953,995,973,973,1000,1000,68,577,730,114,838,943,841,1000,perturbed
921,0.128205128,1,0.230769231,0.128205128,0.051282051,0.974358974,0.064102564,0.04487,0.055104,0.009885,0.01286,4,4,3,2,0.095374,0.06273,0.080626,0.398129,494,504,952,962,978,978,1000,1000,53,507,729,103,833,839,982,997,perturbed
922,0.102564103,1,0.294871795,0.128205128,0.064102564,1.038461538,0.038461538,0.03394,0.021375,0.034173,0.008601,2,2,1,3,0.106905,0.081595,0.019714,0.421655,457,467,837,993,977,977,1000,1000,343,488,879,576,905,919,993,983,perturbed
923,0.076923077,1,0.243589744,0.064102564,0.038461538,1,0.051282051,0.033126,0.055479,0.022265,0.022926,2,4,3,3,0.132027,0.12111,0.067141,0.350805,599,644,763,984,974,974,1000,1000,145,584,777,229,440,688,450,963,perturbed
924,0.141025641,1,0.256410256,0.128205128,0.038461538,1.038461538,0.051282051,0.018143,0.053369,0.008547,0.029223,3,4,3,2,0.131451,0.091042,0.09043,0.424465,363,499,990,556,974,974,1000,1000,20,546,790,39,919,919,994,1000,perturbed
925,0.128205128,1,0.243589744,0.115384615,0.025641026,0.974358974,0.076923077,0.024515,0.003979,0.026993,0.038791,3,5,3,2,0.111993,0.094696,0.088331,0.395986,498,708,988,648,978,978,1000,1000,247,532,738,395,842,845,974,1000,perturbed
926,0.076923077,1,0.256410256,0.115384615,0.051282051,0.987179487,0.064102564,0.049804,0.055876,0.069271,0.057746,1,2,2,3,0.081607,0.09491,0.029118,0.380487,468,521,668,1000,977,977,1000,1000,513,540,768,955,756,760,953,1000,perturbed
927,0.08974359,1,0.282051282,0.128205128,0.012820513,0.961538462,0.051282051,0.010963,0.040747,0.042255,0.021813,4,4,2,1,0.066701,0.097583,0.090781,0.412501,7,779,934,8,980,980,1000,1000,441,528,854,733,884,885,992,1000,perturbed
928,0.141025641,1,0.282051282,0.102564103,0.051282051,1.025641026,0.064102564,0.067823,0.020581,0.054829,0.010627,2,3,4,1,0.086726,0.091952,0.059171,0.377984,451,451,979,1000,973,973,1000,1000,420,506,826,750,755,766,926,989,perturbed
929,0.115384615,1,0.307692308,0.128205128,0.038461538,0.987179487,0.012820513,0.030252,0.00338,0.063728,0.024958,2,5,1,3,0.081704,0.103951,0.018425,0.403428,533,552,956,954,978,978,1000,1000,424,516,913,758,852,854,988,1000,perturbed
930,0.08974359,1,0.256410256,0.064102564,0.051282051,1.038461538,0.051282051,0.055083,0.052993,0.016186,0.057881,2,4,1,1,0.110057,0.069869,0.049411,0.400391,547,576,773,1000,977,977,1000,1000,203,505,794,297,747,905,758,1000,perturbed
931,0.076923077,1,0.256410256,0.102564103,0.012820513,0.961538462,0.012820513,0.025255,0.000604,0.040368,0.051033,1,4,4,3,0.088232,0.122426,0.041335,0.410261,408,836,887,528,977,977,1000,1000,133,591,854,235,888,893,980,1000,perturbed
932,0.076923077,1,0.307692308,0.128205128,0.012820513,0.974358974,0.076923077,0.024833,0.064652,0.070203,0.023541,2,3,2,3,0.106395,0.097051,0.076867,0.360119,402,854,890,506,974,974,1000,1000,466,474,857,959,636,640,899,998,perturbed
933,0.128205128,1,0.307692308,0.102564103,0.038461538,1.025641026,0.038461538,0.011606,0.038234,0.032495,0.039581,2,2,2,2,0.093876,0.097175,0.033892,0.428851,266,538,977,391,978,978,1000,1000,330,501,898,535,934,934,993,1000,perturbed
934,0.102564103,1,0.230769231,0.141025641,0.051282051,1.038461538,0.076923077,0.067355,0.005724,0.047346,0.045513,3,4,3,1,0.082714,0.111907,0.050531,0.359333,533,540,897,999,977,977,1000,1000,394,544,708,676,615,615,929,1000,perturbed
935,0.128205128,1,0.256410256,0.115384615,0.051282051,1.012820513,0.076923077,0.035505,0.038149,0.01786,0.039974,3,1,3,3,0.063039,0.094197,0.071559,0.419194,456,479,954,923,979,979,1000,1000,146,514,755,234,904,904,993,1000,perturbed
936,0.115384615,1,0.230769231,0.128205128,0.025641026,0.987179487,0.012820513,0.035296,0.053642,0.039553,0.049196,4,1,3,2,0.08595,0.108016,0.052915,0.367851,614,709,979,831,973,973,1000,1000,121,601,821,224,689,692,933,1000,perturbed
937,0.115384615,1,0.269230769,0.141025641,0.051282051,1.038461538,0.064102564,0.004723,0.051904,0.008787,0.005594,2,4,1,2,0.114761,0.072683,0.032814,0.364655,76,519,935,102,978,978,1000,1000,101,493,801,159,628,645,946,954,perturbed
938,0.141025641,1,0.282051282,0.08974359,0.012820513,1,0.038461538,0.056012,0.064798,0.046851,0.054766,5,5,3,3,0.06612,0.131681,0.021048,0.413208,687,701,994,968,977,977,1000,1000,374,554,874,612,910,921,964,1000,perturbed
939,0.102564103,1,0.230769231,0.08974359,0.051282051,0.987179487,0.038461538,0.008132,0.014945,0.059642,0.036823,4,4,2,3,0.127385,0.07901,0.050986,0.369248,101,547,898,113,974,974,1000,1000,509,555,780,882,711,746,827,999,perturbed
940,0.102564103,1,0.294871795,0.064102564,0.012820513,0.974358974,0.012820513,0.074625,0.055744,0.066963,0.011866,3,3,3,2,0.12405,0.061043,0.083442,0.427219,827,832,976,997,974,974,1000,1000,368,443,894,738,852,949,854,1000,perturbed
941,0.115384615,1,0.307692308,0.102564103,0.038461538,0.987179487,0.038461538,0.045768,0.045487,0.06592,0.058176,2,5,1,3,0.074535,0.101657,0.077539,0.379508,556,559,958,996,978,978,1000,1000,487,508,899,904,773,779,936,1000,perturbed
942,0.102564103,1,0.243589744,0.128205128,0.064102564,1.038461538,0.051282051,0.058095,0.066902,0.082671,0.007497,4,1,2,2,0.111956,0.123422,0.051202,0.371881,467,473,838,988,977,977,1000,1000,548,570,792,985,701,715,945,971,perturbed
943,0.128205128,1,0.282051282,0.102564103,0.012820513,1.025641026,0.012820513,0.006502,0.034181,0.039777,0.052041,4,4,1,3,0.077671,0.125529,0.039818,0.428558,2,776,991,2,979,979,1000,1000,208,557,899,350,934,934,993,1000,perturbed
944,0.115384615,1,0.282051282,0.076923077,0.051282051,1,0.076923077,0.078516,0.002082,0.078095,0.043251,4,2,3,2,0.092794,0.127312,0.082238,0.421528,524,528,933,1000,973,973,1000,1000,477,496,810,929,923,935,963,1000,perturbed
945,0.102564103,1,0.294871795,0.128205128,0.012820513,1.038461538,0.051282051,0.041327,0.022123,0.065269,0.050288,1,1,2,1,0.091054,0.122348,0.090932,0.363813,741,823,978,900,978,978,1000,1000,521,553,866,920,657,663,913,1000,perturbed
946,0.141025641,1,0.256410256,0.08974359,0.051282051,0.974358974,0.038461538,0.055831,0.043632,0.009801,0.035323,2,2,4,1,0.131803,0.115854,0.014315,0.375386,459,459,981,999,978,978,1000,1000,8,572,822,22,753,784,851,1000,perturbed
947,0.153846154,1,0.282051282,0.141025641,0.064102564,1.038461538,0.051282051,0.066751,0.043843,0.050275,0.033008,2,3,4,3,0.067446,0.062622,0.075247,0.414518,398,398,969,1000,974,974,1000,1000,359,445,848,699,878,878,996,1000,perturbed
948,0.141025641,1,0.269230769,0.115384615,0.025641026,0.987179487,0.051282051,0.031059,0.007785,0.068851,0.057569,4,2,2,2,0.140761,0.119168,0.026749,0.406986,579,670,992,787,974,974,1000,1000,530,559,822,945,867,870,987,1000,perturbed
