Sample,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA,D_all,D_Rel,D_RF,D_WCC,O_all,O_Rel,O_RF,O_WCC,R_all,R_Rel,R_RF,R_WCC,C_all,C_Rel,C_RF,C_WCC,Name
625,0.051282051,1,0.192307692,0.102564103,0.025641026,0.08974359,0.025641026,0.125263,0.071414,0.10299,0.035109,3,3,3,2,0.095912,0.14774,0.066476,0.358519,55,812,55,1000,1000,1000,1000,1000,585,675,711,951,648,662,842,1000,perturbed
626,0.115384615,1,0.205128205,0.076923077,0.038461538,0.076923077,0.051282051,0.116054,0.091513,0.056127,0.001544,3,3,5,2,0.159648,0.111788,0.036595,0.385133,566,566,963,1000,999,999,1000,1000,433,643,676,661,766,838,856,945,perturbed
627,0.076923077,1,0.166666667,0.064102564,0.025641026,0.102564103,0.012820513,0.059497,0.056262,0.031397,0.037539,4,3,4,3,0.103057,0.132177,0.042282,0.345287,738,799,845,980,999,999,1000,1000,44,713,560,77,410,669,418,1000,perturbed
628,0.076923077,1,0.179487179,0.141025641,0.025641026,0.08974359,0.012820513,0.061082,0.069763,0.06138,0.028948,4,4,4,1,0.130777,0.089929,0.089516,0.35051,727,795,836,978,998,998,1000,1000,317,661,611,514,562,564,890,1000,perturbed
629,0.064102564,1,0.230769231,0.115384615,0.025641026,0.051282051,0.038461538,0.109947,0.121036,0.090779,0.023919,4,2,2,2,0.126365,0.151559,0.047821,0.399037,494,804,510,1000,1000,1000,1000,1000,576,608,782,986,847,851,976,1000,perturbed
630,0.076923077,1,0.243589744,0.141025641,0.051282051,0.102564103,0.051282051,0.079177,0.100273,0.108674,0.042072,3,2,4,2,0.094593,0.150956,0.020434,0.37053,533,587,706,1000,998,998,1000,1000,554,584,771,983,671,672,956,1000,perturbed
631,0.115384615,1,0.230769231,0.128205128,0.012820513,0.051282051,0.025641026,0.082975,0.085339,0.043897,0.048623,3,2,4,2,0.099332,0.140732,0.055447,0.342536,835,837,990,1000,1000,1000,1000,1000,212,627,806,342,548,552,825,1000,perturbed
632,0.038461538,1,0.205128205,0.128205128,0.051282051,0.115384615,0.051282051,0.089896,0.07434,0.077649,0.021632,1,4,3,1,0.13593,0.151482,0.033031,0.343087,0,593,0,1000,999,999,1000,1000,538,640,674,902,543,548,821,991,perturbed
633,0.08974359,1,0.217948718,0.076923077,0.038461538,0.08974359,0.012820513,0.115625,0.07437,0.049831,0.01682,5,3,4,2,0.150342,0.085989,0.061291,0.328257,615,636,844,1000,1000,1000,1000,1000,219,590,781,370,461,550,526,995,perturbed
634,0.038461538,1,0.243589744,0.141025641,0.038461538,0.08974359,0.012820513,0.123626,0.09341,0.074956,0.024673,4,2,5,2,0.0863,0.103236,0.064343,0.328357,0,691,0,1000,999,999,1000,1000,427,585,844,700,447,448,798,998,perturbed
635,0.038461538,1,0.166666667,0.076923077,0.025641026,0.102564103,0.025641026,0.073955,0.100062,0.087138,0.035403,2,1,2,3,0.147386,0.088813,0.063655,0.375963,0,822,0,1000,999,999,1000,1000,495,690,534,976,739,799,817,1000,perturbed
636,0.038461538,1,0.205128205,0.141025641,0.025641026,0.076923077,0.064102564,0.048413,0.094603,0.042294,0.022068,3,2,4,2,0.139464,0.12238,0.061839,0.390586,0,821,0,890,999,999,1000,1000,349,591,623,582,776,777,981,999,perturbed
637,0.038461538,1,0.205128205,0.08974359,0.051282051,0.051282051,0.025641026,0.114137,0.109894,0.075029,0.038587,4,2,5,3,0.121846,0.087864,0.03513,0.383627,0,658,0,1000,1000,1000,1000,1000,473,636,737,740,781,811,878,1000,perturbed
638,0.076923077,1,0.230769231,0.128205128,0.012820513,0.076923077,0.038461538,0.114197,0.066406,0.09964,0.002104,3,1,2,2,0.131286,0.133564,0.040745,0.393109,812,856,890,1000,1000,1000,1000,1000,582,616,782,995,801,805,975,991,perturbed
639,0.115384615,1,0.230769231,0.141025641,0.012820513,0.102564103,0.025641026,0.048226,0.100583,0.064736,0.050088,4,2,4,3,0.101524,0.13431,0.081972,0.388998,729,826,988,884,999,999,1000,1000,405,611,802,661,774,774,980,1000,perturbed
640,0.038461538,1,0.217948718,0.128205128,0.038461538,0.076923077,0.038461538,0.098194,0.058392,0.069161,0.023738,4,2,3,2,0.151017,0.106948,0.042041,0.403662,0,685,0,1000,999,999,1000,1000,503,603,751,831,849,851,987,1000,perturbed
641,0.102564103,1,0.217948718,0.102564103,0.051282051,0.08974359,0.064102564,0.074831,0.071977,0.068401,0.009337,2,3,4,1,0.141193,0.117472,0.071621,0.371727,539,543,900,1000,1000,1000,1000,1000,497,602,692,843,713,734,900,972,perturbed
642,0.051282051,1,0.217948718,0.064102564,0.012820513,0.038461538,0.012820513,0.075187,0.118039,0.084556,0.036522,2,2,3,3,0.140511,0.089483,0.052429,0.35643,76,891,76,1000,1000,1000,1000,1000,504,600,783,832,477,732,484,1000,perturbed
643,0.115384615,1,0.230769231,0.128205128,0.012820513,0.115384615,0.025641026,0.078124,0.105026,0.073155,0.036602,2,2,3,1,0.086497,0.127232,0.045894,0.378531,796,798,989,1000,999,999,1000,1000,478,617,806,777,742,743,955,1000,perturbed
644,0.115384615,1,0.192307692,0.141025641,0.025641026,0.115384615,0.012820513,0.10231,0.121348,0.086184,0.038722,2,2,5,1,0.157178,0.122474,0.068294,0.352442,747,749,981,1000,998,998,1000,1000,516,670,731,789,577,579,899,1000,perturbed
645,0.051282051,1,0.166666667,0.076923077,0.051282051,0.115384615,0.064102564,0.119781,0.074923,0.030584,0.0456,2,3,4,2,0.131628,0.144824,0.041575,0.401639,43,641,43,1000,998,998,1000,1000,209,674,414,357,864,894,917,1000,perturbed
646,0.115384615,1,0.230769231,0.141025641,0.012820513,0.064102564,0.064102564,0.106824,0.067787,0.097809,0.038429,1,2,2,2,0.150759,0.11765,0.093752,0.349855,845,847,989,1000,1000,1000,1000,1000,547,594,733,995,569,570,889,1000,perturbed
647,0.115384615,1,0.217948718,0.115384615,0.025641026,0.051282051,0.051282051,0.106201,0.12797,0.040181,0.030063,1,2,1,3,0.158852,0.099409,0.041435,0.395462,741,742,979,1000,1000,1000,1000,1000,462,598,712,731,828,831,975,1000,perturbed
648,0.102564103,1,0.217948718,0.141025641,0.012820513,0.076923077,0.064102564,0.073665,0.090887,0.110513,0.052389,2,3,4,3,0.098597,0.14912,0.024384,0.357609,840,844,977,1000,999,999,1000,1000,538,603,694,988,606,606,924,1000,perturbed
649,0.064102564,1,0.205128205,0.08974359,0.025641026,0.08974359,0.025641026,0.108412,0.120264,0.040866,0.029876,4,1,3,1,0.086108,0.111825,0.079654,0.364686,489,794,507,1000,1000,1000,1000,1000,187,655,741,307,672,712,813,1000,perturbed
650,0.115384615,1,0.217948718,0.076923077,0.051282051,0.076923077,0.038461538,0.04969,0.093751,0.09835,0.040938,2,2,2,1,0.14903,0.113028,0.057297,0.385309,530,532,934,999,999,999,1000,1000,563,609,750,993,793,839,857,1000,perturbed
651,0.102564103,1,0.166666667,0.115384615,0.051282051,0.038461538,0.064102564,0.059883,0.090716,0.109931,0.035819,4,3,4,2,0.135782,0.160674,0.02551,0.387907,539,546,898,985,1000,1000,1000,1000,394,672,413,989,799,802,965,1000,perturbed
652,0.08974359,1,0.179487179,0.115384615,0.038461538,0.076923077,0.038461538,0.050206,0.050774,0.102097,0.044659,5,4,2,1,0.1094,0.124762,0.09018,0.358701,595,632,838,953,1000,1000,1000,1000,490,681,539,994,634,641,877,1000,perturbed
653,0.102564103,1,0.179487179,0.128205128,0.025641026,0.102564103,0.038461538,0.124056,0.126685,0.03649,0.004905,2,3,4,1,0.139781,0.122891,0.020075,0.350016,757,761,965,1000,997,997,1000,1000,238,682,541,370,580,594,855,962,perturbed
654,0.08974359,1,0.230769231,0.128205128,0.038461538,0.051282051,0.076923077,0.125765,0.103,0.04013,0.051202,2,1,2,3,0.110477,0.150332,0.027106,0.381073,609,631,836,1000,1000,1000,1000,1000,451,550,708,765,753,754,960,1000,perturbed
655,0.08974359,1,0.166666667,0.064102564,0.051282051,0.115384615,0.038461538,0.070066,0.086639,0.080773,0.000244,2,1,2,3,0.127658,0.157174,0.084263,0.336757,553,582,781,1000,999,999,1000,1000,460,710,486,977,245,625,369,533,perturbed
656,0.051282051,1,0.179487179,0.076923077,0.012820513,0.076923077,0.025641026,0.10717,0.104845,0.081695,0.006226,3,2,3,2,0.130028,0.151738,0.039008,0.346899,78,898,78,1000,999,999,1000,1000,496,703,596,828,576,651,669,980,perturbed
657,0.102564103,1,0.217948718,0.141025641,0.025641026,0.076923077,0.076923077,0.058518,0.078515,0.063032,0.055265,2,1,4,2,0.087704,0.15675,0.05497,0.349469,728,733,964,1000,1000,1000,1000,1000,471,583,669,807,558,559,890,1000,perturbed
658,0.076923077,1,0.217948718,0.141025641,0.038461538,0.102564103,0.025641026,0.077946,0.091681,0.060932,0.026109,4,3,3,1,0.112244,0.136264,0.028097,0.391656,586,631,758,999,999,999,1000,1000,384,615,771,634,778,778,984,1000,perturbed
659,0.076923077,1,0.192307692,0.128205128,0.038461538,0.08974359,0.076923077,0.122936,0.061288,0.070651,0.017933,3,2,2,1,0.136639,0.121131,0.084608,0.400873,595,643,757,1000,999,999,1000,1000,498,617,590,972,839,842,984,999,perturbed
660,0.038461538,1,0.179487179,0.115384615,0.025641026,0.102564103,0.051282051,0.047909,0.049586,0.030736,0.031791,3,2,5,2,0.086869,0.120031,0.059946,0.357531,0,812,0,883,998,998,1000,1000,203,675,493,302,627,633,873,999,perturbed
661,0.115384615,1,0.230769231,0.102564103,0.038461538,0.08974359,0.038461538,0.094426,0.065277,0.095479,0.056194,2,1,2,3,0.11979,0.104042,0.049981,0.330616,583,583,968,1000,999,999,1000,1000,563,590,783,991,497,511,708,1000,perturbed
662,0.102564103,1,0.243589744,0.128205128,0.012820513,0.076923077,0.012820513,0.057618,0.085593,0.073954,0.029248,3,1,2,1,0.089838,0.161199,0.097485,0.388251,795,823,976,967,1000,1000,1000,1000,530,609,840,856,788,789,972,1000,perturbed
663,0.102564103,1,0.192307692,0.102564103,0.012820513,0.051282051,0.025641026,0.110323,0.116815,0.062304,0.054437,4,1,4,2,0.102369,0.104086,0.05142,0.328829,848,851,982,1000,1000,1000,1000,1000,396,681,719,604,489,506,694,1000,perturbed
664,0.08974359,1,0.166666667,0.141025641,0.012820513,0.115384615,0.025641026,0.112234,0.095496,0.082475,0.006008,4,2,5,2,0.112027,0.159664,0.087362,0.396071,833,849,936,1000,997,997,1000,1000,452,715,535,780,806,806,989,1000,perturbed
665,0.064102564,1,0.243589744,0.141025641,0.038461538,0.115384615,0.076923077,0.109086,0.060336,0.053863,0.002068,5,1,3,1,0.101816,0.099377,0.028486,0.356927,391,654,413,1000,999,999,1000,1000,432,536,736,761,546,602,915,882,perturbed
666,0.064102564,1,0.243589744,0.08974359,0.012820513,0.051282051,0.076923077,0.053434,0.083889,0.045953,0.003804,1,3,3,3,0.136025,0.142842,0.058674,0.383152,571,870,583,992,1000,1000,1000,1000,403,550,741,676,728,805,877,910,perturbed
667,0.051282051,1,0.192307692,0.141025641,0.038461538,0.038461538,0.051282051,0.058347,0.111299,0.038381,0.05316,3,1,5,3,0.139237,0.085296,0.053695,0.383264,44,676,44,990,1000,1000,1000,1000,291,628,646,441,740,740,974,1000,perturbed
668,0.038461538,1,0.166666667,0.141025641,0.025641026,0.08974359,0.064102564,0.083631,0.124596,0.094341,0.006351,1,1,3,2,0.157294,0.159031,0.04378,0.357271,0,827,0,1000,998,998,1000,1000,398,682,415,978,582,597,917,951,perturbed
669,0.102564103,1,0.192307692,0.076923077,0.025641026,0.051282051,0.038461538,0.068756,0.099342,0.098795,0.057313,4,3,1,2,0.140988,0.143836,0.061661,0.353487,762,768,970,994,1000,1000,1000,1000,582,675,687,994,604,678,713,1000,perturbed
670,0.038461538,1,0.179487179,0.102564103,0.051282051,0.102564103,0.038461538,0.12072,0.055549,0.078574,0.055039,3,2,2,1,0.148626,0.105592,0.070124,0.381277,0,646,0,1000,999,999,1000,1000,488,666,539,972,775,782,936,1000,perturbed
671,0.064102564,1,0.243589744,0.064102564,0.038461538,0.038461538,0.064102564,0.079342,0.115982,0.05261,0.00314,3,4,3,2,0.144664,0.093064,0.052309,0.359539,399,667,417,1000,1000,1000,1000,1000,434,554,756,733,479,728,499,918,perturbed
672,0.064102564,1,0.166666667,0.128205128,0.051282051,0.102564103,0.038461538,0.061179,0.052756,0.043879,0.053673,2,2,5,2,0.145312,0.109722,0.067922,0.341223,364,603,396,1000,999,999,1000,1000,282,703,484,441,545,550,818,1000,perturbed
673,0.051282051,1,0.166666667,0.128205128,0.012820513,0.102564103,0.076923077,0.048154,0.064682,0.061424,0.034125,3,2,4,1,0.161893,0.148317,0.096248,0.383789,76,885,76,793,999,999,1000,1000,367,651,400,788,760,761,964,1000,perturbed
674,0.038461538,1,0.192307692,0.064102564,0.025641026,0.08974359,0.025641026,0.098911,0.121837,0.047201,0.007234,2,1,3,3,0.119844,0.134456,0.090324,0.344647,0,824,0,1000,999,999,1000,1000,253,689,720,392,392,658,406,863,perturbed
675,0.064102564,1,0.179487179,0.064102564,0.025641026,0.08974359,0.038461538,0.093638,0.065134,0.075198,0.048024,5,1,4,3,0.142634,0.148723,0.029791,0.332647,493,813,508,1000,999,999,1000,1000,484,706,544,829,345,601,347,997,perturbed
676,0.08974359,1,0.192307692,0.064102564,0.012820513,0.038461538,0.051282051,0.073786,0.117678,0.092628,0.007171,4,1,5,2,0.107665,0.084691,0.052867,0.370181,835,858,937,988,1000,1000,1000,1000,544,647,650,929,572,805,580,987,perturbed
677,0.102564103,1,0.179487179,0.141025641,0.051282051,0.102564103,0.076923077,0.085805,0.114139,0.072451,0.050137,4,1,3,1,0.148902,0.137755,0.097006,0.325437,545,551,900,1000,999,999,1000,1000,401,634,438,911,447,447,787,1000,perturbed
678,0.102564103,1,0.217948718,0.102564103,0.038461538,0.038461538,0.012820513,0.048922,0.122906,0.041754,0.050979,3,3,4,3,0.160953,0.158337,0.0739,0.396276,580,590,937,980,1000,1000,1000,1000,133,624,781,242,842,846,966,1000,perturbed
679,0.08974359,1,0.243589744,0.141025641,0.038461538,0.038461538,0.064102564,0.062992,0.105625,0.084477,0.036528,4,2,4,1,0.159944,0.092418,0.084434,0.373191,604,626,837,987,1000,1000,1000,1000,510,543,755,933,688,688,962,1000,perturbed
680,0.051282051,1,0.166666667,0.141025641,0.012820513,0.076923077,0.051282051,0.050552,0.101171,0.055251,0.033601,3,1,3,1,0.108452,0.126172,0.051513,0.382994,78,887,78,838,999,999,1000,1000,381,699,443,727,755,755,973,1000,perturbed
681,0.051282051,1,0.205128205,0.128205128,0.051282051,0.051282051,0.051282051,0.107704,0.093535,0.031638,0.006447,1,3,5,3,0.160243,0.112165,0.057561,0.367934,43,639,43,1000,1000,1000,1000,1000,231,643,670,331,604,669,930,870,perturbed
682,0.038461538,1,0.205128205,0.115384615,0.038461538,0.076923077,0.064102564,0.050356,0.097614,0.10512,0.038972,3,4,4,1,0.150232,0.109175,0.059433,0.39573,0,688,0,954,999,999,1000,1000,540,644,646,983,824,826,974,1000,perturbed
683,0.076923077,1,0.243589744,0.08974359,0.012820513,0.115384615,0.064102564,0.088666,0.069892,0.105933,0.044151,3,1,2,1,0.098648,0.112346,0.073547,0.368755,811,853,892,1000,999,999,1000,1000,539,570,758,998,705,742,825,1000,perturbed
684,0.102564103,1,0.205128205,0.141025641,0.038461538,0.051282051,0.038461538,0.104955,0.051871,0.095785,0.058315,3,2,3,2,0.147176,0.150462,0.090669,0.398222,589,593,935,1000,999,999,1000,1000,570,650,701,962,812,812,990,1000,perturbed
685,0.102564103,1,0.243589744,0.128205128,0.012820513,0.102564103,0.064102564,0.057298,0.060179,0.073859,0.004011,3,2,3,2,0.111193,0.123876,0.05476,0.361361,803,840,977,961,998,998,1000,1000,513,564,770,897,635,646,905,975,perturbed
686,0.102564103,1,0.179487179,0.102564103,0.051282051,0.102564103,0.038461538,0.094943,0.090499,0.05368,0.033437,2,2,4,3,0.122751,0.151331,0.048111,0.365291,537,544,900,1000,999,999,1000,1000,388,690,540,614,694,706,873,999,perturbed
687,0.102564103,1,0.243589744,0.064102564,0.051282051,0.076923077,0.012820513,0.09156,0.107155,0.086024,0.016142,4,1,1,2,0.131165,0.12895,0.085353,0.394404,532,537,900,1000,999,999,1000,1000,554,593,841,936,723,886,733,1000,perturbed
688,0.076923077,1,0.166666667,0.102564103,0.012820513,0.064102564,0.038461538,0.06722,0.087154,0.107559,0.028867,4,3,4,1,0.150413,0.114391,0.066635,0.368668,824,880,892,973,1000,1000,1000,1000,462,710,484,971,713,725,893,1000,perturbed
689,0.115384615,1,0.217948718,0.064102564,0.012820513,0.115384615,0.064102564,0.111465,0.109539,0.041968,0.048972,4,2,3,3,0.159137,0.147921,0.050066,0.365734,840,842,990,1000,999,999,1000,1000,386,615,694,599,537,771,543,1000,perturbed
690,0.038461538,1,0.205128205,0.128205128,0.038461538,0.051282051,0.051282051,0.069408,0.12627,0.049558,0.046041,4,1,4,2,0.118858,0.15497,0.028892,0.333152,0,691,0,979,1000,1000,1000,1000,421,648,649,653,492,493,787,1000,perturbed
691,0.115384615,1,0.192307692,0.08974359,0.012820513,0.115384615,0.025641026,0.116696,0.075395,0.088409,0.004289,3,2,5,3,0.132352,0.118889,0.024959,0.337055,847,849,991,1000,998,998,1000,1000,550,683,718,834,516,583,647,916,perturbed
692,0.064102564,1,0.179487179,0.076923077,0.051282051,0.08974359,0.076923077,0.070165,0.059975,0.09686,0.033483,4,3,3,1,0.096455,0.151164,0.020124,0.400037,368,611,395,993,995,995,1000,1000,402,629,436,984,854,884,914,1000,perturbed
693,0.08974359,1,0.192307692,0.115384615,0.038461538,0.115384615,0.012820513,0.106866,0.119312,0.057749,0.000612,1,2,2,1,0.15045,0.089775,0.075919,0.348625,611,632,837,1000,999,999,1000,1000,451,642,728,701,573,587,835,968,perturbed
694,0.102564103,1,0.179487179,0.08974359,0.051282051,0.076923077,0.051282051,0.114102,0.100772,0.081592,0.001409,2,2,4,3,0.156072,0.14828,0.031933,0.394878,537,544,897,1000,1000,1000,1000,1000,455,662,492,897,678,862,928,793,perturbed
695,0.064102564,1,0.166666667,0.08974359,0.025641026,0.038461538,0.038461538,0.054542,0.090316,0.1071,0.058049,3,3,4,1,0.086568,0.105313,0.046052,0.354697,491,804,505,972,1000,1000,1000,1000,456,701,483,970,619,660,768,1000,perturbed
696,0.038461538,1,0.192307692,0.115384615,0.038461538,0.115384615,0.012820513,0.091988,0.099368,0.078697,0.006765,1,1,2,3,0.093476,0.090979,0.028548,0.38055,0,687,0,1000,998,998,1000,1000,558,646,729,911,747,760,954,973,perturbed
697,0.115384615,1,0.217948718,0.076923077,0.051282051,0.115384615,0.051282051,0.116988,0.119353,0.050353,0.030121,5,1,3,3,0.158366,0.107743,0.09297,0.331015,527,529,940,1000,999,999,1000,1000,418,612,712,666,484,574,547,976,perturbed
698,0.064102564,1,0.230769231,0.102564103,0.038461538,0.076923077,0.038461538,0.073574,0.080961,0.066307,0.038354,4,2,4,1,0.105915,0.160957,0.031427,0.384306,395,651,418,996,999,999,1000,1000,497,609,782,786,794,801,946,1000,perturbed
699,0.08974359,1,0.205128205,0.08974359,0.012820513,0.115384615,0.025641026,0.081533,0.124581,0.080594,0.049319,4,1,4,3,0.146477,0.090694,0.028277,0.367336,848,867,938,996,999,999,1000,1000,491,615,739,807,696,737,820,1000,perturbed
700,0.102564103,1,0.230769231,0.064102564,0.038461538,0.102564103,0.064102564,0.064172,0.12725,0.063837,0.042975,4,3,4,3,0.153051,0.14379,0.037697,0.328615,596,600,944,990,998,998,1000,1000,489,598,734,803,312,568,314,992,perturbed
701,0.064102564,1,0.166666667,0.064102564,0.038461538,0.051282051,0.038461538,0.06606,0.114107,0.048555,0.050255,1,1,3,1,0.0905,0.122797,0.085701,0.360927,397,659,418,1000,1000,1000,1000,1000,352,697,483,590,502,747,509,1000,perturbed
702,0.064102564,1,0.166666667,0.141025641,0.025641026,0.08974359,0.051282051,0.066175,0.106089,0.108121,0.049387,3,2,4,3,0.129029,0.133289,0.073106,0.36668,492,808,509,997,999,999,1000,1000,420,693,440,979,658,659,949,1000,perturbed
703,0.076923077,1,0.205128205,0.08974359,0.012820513,0.064102564,0.076923077,0.082064,0.074813,0.061674,0.021321,5,2,3,1,0.099176,0.110894,0.057233,0.389873,812,850,893,996,1000,1000,1000,1000,484,612,626,835,816,842,909,1000,perturbed
704,0.08974359,1,0.230769231,0.141025641,0.012820513,0.08974359,0.051282051,0.069901,0.090378,0.049899,0.059671,4,3,3,2,0.154648,0.156696,0.0437,0.334676,841,868,938,981,999,999,1000,1000,422,606,761,676,486,486,821,1000,perturbed
705,0.064102564,1,0.217948718,0.076923077,0.038461538,0.115384615,0.076923077,0.124711,0.062057,0.034078,0.027547,2,3,2,1,0.129641,0.112692,0.051974,0.364529,391,654,413,1000,999,999,1000,1000,437,575,669,702,684,748,780,999,perturbed
706,0.038461538,1,0.217948718,0.064102564,0.051282051,0.051282051,0.076923077,0.110687,0.099246,0.101436,0.003712,4,2,2,2,0.152321,0.124369,0.041116,0.391858,0,651,0,1000,1000,1000,1000,1000,508,571,673,998,682,875,709,939,perturbed
707,0.08974359,1,0.205128205,0.115384615,0.038461538,0.08974359,0.038461538,0.053394,0.068679,0.059903,0.03251,3,3,4,3,0.101399,0.102732,0.034221,0.340767,599,624,835,984,999,999,1000,1000,439,613,706,708,556,566,809,996,perturbed
708,0.051282051,1,0.192307692,0.102564103,0.025641026,0.115384615,0.012820513,0.07718,0.101898,0.048784,0.00188,1,4,3,3,0.136281,0.149039,0.072322,0.373907,56,820,56,1000,998,998,1000,1000,227,676,733,365,722,746,912,956,perturbed
709,0.051282051,1,0.243589744,0.141025641,0.012820513,0.08974359,0.012820513,0.086065,0.129263,0.047627,0.024635,3,2,1,3,0.14704,0.125813,0.090377,0.395573,78,881,78,998,998,998,1000,1000,331,603,839,515,798,798,988,1000,perturbed
710,0.064102564,1,0.179487179,0.08974359,0.051282051,0.064102564,0.012820513,0.074787,0.128041,0.100609,0.058371,3,4,2,3,0.109261,0.105951,0.093491,0.345903,369,609,396,1000,1000,1000,1000,1000,537,673,611,989,574,617,710,1000,perturbed
